;age;job;marital;education;default;balance;housing;loan;contact;day;month;duration;campaign;pdays;previous;poutcome;Bank deposit(target);n_marital;b_default;b_housing;b_loan;n_poutcome;b_deposit
5017;56;retired;married;secondary;no;1956.0;no;no;cellular;7.0;aug;126.0;2.0;-1.0;0.0;unknown;no;1;False;False;False;0;False
5018;56;retired;married;primary;no;3149.0;no;no;cellular;7.0;aug;142.0;3.0;-1.0;0.0;unknown;no;1;False;False;False;0;False
5019;56;blue-collar;married;primary;no;0.0;no;no;cellular;7.0;aug;152.0;6.0;-1.0;0.0;unknown;no;1;False;False;False;0;False
5020;56;retired;married;secondary;no;654.0;no;yes;cellular;7.0;aug;93.0;4.0;-1.0;0.0;unknown;no;1;False;False;True;0;False
5021;56;management;divorced;tertiary;no;66721.0;no;no;cellular;8.0;aug;442.0;2.0;-1.0;0.0;unknown;no;-1;False;False;False;0;False
5022;56;services;married;secondary;no;750.0;no;yes;cellular;11.0;aug;92.0;3.0;-1.0;0.0;unknown;no;1;False;False;True;0;False
5023;56;management;married;tertiary;no;705.0;no;yes;cellular;11.0;aug;86.0;2.0;-1.0;0.0;unknown;no;1;False;False;True;0;False
5024;56;technician;married;secondary;no;944.0;no;no;cellular;11.0;aug;172.0;4.0;-1.0;0.0;unknown;no;1;False;False;False;0;False
5025;56;blue-collar;married;secondary;no;2750.0;no;no;cellular;11.0;aug;115.0;2.0;-1.0;0.0;unknown;no;1;False;False;False;0;False
5026;56;retired;married;secondary;no;646.0;no;no;cellular;11.0;aug;164.0;2.0;-1.0;0.0;unknown;no;1;False;False;False;0;False
5027;56;housemaid;married;unknown;no;1780.0;no;no;cellular;11.0;aug;111.0;2.0;-1.0;0.0;unknown;no;1;False;False;False;0;False
5028;56;services;divorced;secondary;no;476.0;no;no;cellular;11.0;aug;67.0;7.0;-1.0;0.0;unknown;no;-1;False;False;False;0;False
5029;56;unknown;married;unknown;no;15088.0;no;no;cellular;11.0;aug;179.0;4.0;-1.0;0.0;unknown;no;1;False;False;False;0;False
5030;56;blue-collar;married;secondary;no;2395.0;no;no;cellular;12.0;aug;150.0;2.0;-1.0;0.0;unknown;no;1;False;False;False;0;False
5031;56;retired;married;secondary;no;-113.0;yes;yes;cellular;12.0;aug;614.0;2.0;-1.0;0.0;unknown;no;1;False;True;True;0;False
5032;56;retired;married;tertiary;no;3616.0;no;yes;cellular;12.0;aug;63.0;2.0;-1.0;0.0;unknown;no;1;False;False;True;0;False
5033;56;admin.;married;unknown;no;1167.0;no;no;cellular;12.0;aug;465.0;9.0;-1.0;0.0;unknown;no;1;False;False;False;0;False
5034;56;admin.;married;unknown;no;681.0;no;no;cellular;13.0;aug;900.0;2.0;-1.0;0.0;unknown;no;1;False;False;False;0;False
5035;56;services;married;secondary;no;0.0;no;no;cellular;13.0;aug;112.0;4.0;-1.0;0.0;unknown;no;1;False;False;False;0;False
5036;56;admin.;married;unknown;no;1784.0;no;no;cellular;13.0;aug;71.0;2.0;-1.0;0.0;unknown;no;1;False;False;False;0;False
5037;56;housemaid;married;primary;no;19.0;no;no;cellular;13.0;aug;111.0;2.0;-1.0;0.0;unknown;no;1;False;False;False;0;False
5038;56;technician;divorced;secondary;no;1561.0;no;no;cellular;13.0;aug;75.0;1.0;-1.0;0.0;unknown;no;-1;False;False;False;0;False
5039;56;management;married;tertiary;no;16377.0;no;no;cellular;13.0;aug;107.0;8.0;-1.0;0.0;unknown;no;1;False;False;False;0;False
5040;56;blue-collar;married;primary;no;397.0;yes;no;cellular;13.0;aug;240.0;2.0;-1.0;0.0;unknown;no;1;False;True;False;0;False
5041;56;blue-collar;married;primary;no;379.0;no;no;cellular;13.0;aug;58.0;5.0;-1.0;0.0;unknown;no;1;False;False;False;0;False
5042;56;technician;married;secondary;no;2065.0;no;no;cellular;14.0;aug;71.0;2.0;-1.0;0.0;unknown;no;1;False;False;False;0;False
5043;56;entrepreneur;divorced;secondary;no;179.0;no;no;cellular;14.0;aug;47.0;2.0;-1.0;0.0;unknown;no;-1;False;False;False;0;False
5044;56;retired;married;tertiary;no;811.0;no;no;cellular;14.0;aug;148.0;19.0;-1.0;0.0;unknown;no;1;False;False;False;0;False
5045;56;blue-collar;married;secondary;no;1119.0;yes;no;cellular;14.0;aug;265.0;2.0;-1.0;0.0;unknown;no;1;False;True;False;0;False
5046;56;blue-collar;married;primary;no;8163.0;no;no;cellular;14.0;aug;1231.0;4.0;-1.0;0.0;unknown;yes;1;False;False;False;0;True
5047;56;blue-collar;married;primary;no;2442.0;no;yes;cellular;18.0;aug;111.0;7.0;-1.0;0.0;unknown;no;1;False;False;True;0;False
5048;56;services;married;secondary;no;4914.0;no;no;cellular;18.0;aug;70.0;4.0;-1.0;0.0;unknown;no;1;False;False;False;0;False
5049;56;blue-collar;married;primary;no;3206.0;no;no;cellular;18.0;aug;129.0;3.0;-1.0;0.0;unknown;no;1;False;False;False;0;False
5050;56;admin.;divorced;secondary;no;985.0;no;yes;cellular;18.0;aug;150.0;2.0;-1.0;0.0;unknown;no;-1;False;False;True;0;False
5051;56;blue-collar;married;secondary;no;324.0;no;no;cellular;18.0;aug;213.0;5.0;-1.0;0.0;unknown;no;1;False;False;False;0;False
5052;56;blue-collar;married;unknown;no;0.0;no;no;cellular;18.0;aug;82.0;3.0;-1.0;0.0;unknown;no;1;False;False;False;0;False
5053;56;retired;married;primary;no;63.0;no;no;cellular;19.0;aug;122.0;2.0;-1.0;0.0;unknown;no;1;False;False;False;0;False
5054;56;blue-collar;married;secondary;no;0.0;no;no;cellular;19.0;aug;432.0;15.0;-1.0;0.0;unknown;no;1;False;False;False;0;False
5055;56;retired;married;secondary;no;74.0;no;no;cellular;19.0;aug;144.0;2.0;-1.0;0.0;unknown;no;1;False;False;False;0;False
5056;56;retired;married;secondary;no;20.0;no;yes;cellular;19.0;aug;153.0;3.0;-1.0;0.0;unknown;no;1;False;False;True;0;False
5057;56;admin.;married;secondary;no;33.0;yes;no;cellular;19.0;aug;97.0;2.0;-1.0;0.0;unknown;no;1;False;True;False;0;False
5058;56;management;married;tertiary;no;1282.0;no;no;cellular;19.0;aug;323.0;4.0;-1.0;0.0;unknown;no;1;False;False;False;0;False
5059;56;management;married;tertiary;no;982.0;no;no;cellular;19.0;aug;113.0;6.0;-1.0;0.0;unknown;no;1;False;False;False;0;False
5060;56;technician;married;secondary;no;64.0;no;no;cellular;19.0;aug;35.0;4.0;-1.0;0.0;unknown;no;1;False;False;False;0;False
5061;56;management;married;tertiary;no;0.0;no;no;cellular;19.0;aug;486.0;4.0;-1.0;0.0;unknown;no;1;False;False;False;0;False
5062;56;technician;divorced;secondary;no;5.0;no;no;cellular;19.0;aug;98.0;1.0;-1.0;0.0;unknown;no;-1;False;False;False;0;False
5063;56;self-employed;married;unknown;no;0.0;no;no;cellular;19.0;aug;130.0;1.0;-1.0;0.0;unknown;no;1;False;False;False;0;False
5064;56;technician;married;secondary;no;1750.0;no;no;cellular;19.0;aug;629.0;7.0;-1.0;0.0;unknown;no;1;False;False;False;0;False
5065;56;management;married;tertiary;no;96.0;yes;yes;cellular;19.0;aug;173.0;11.0;-1.0;0.0;unknown;no;1;False;True;True;0;False
5066;56;housemaid;married;primary;no;605.0;no;no;cellular;19.0;aug;207.0;6.0;-1.0;0.0;unknown;no;1;False;False;False;0;False
5067;56;blue-collar;married;primary;no;2324.0;yes;no;telephone;19.0;aug;132.0;4.0;-1.0;0.0;unknown;no;1;False;True;False;0;False
5068;56;admin.;married;secondary;no;374.0;no;no;cellular;20.0;aug;193.0;4.0;-1.0;0.0;unknown;no;1;False;False;False;0;False
5069;56;retired;married;primary;no;681.0;no;no;cellular;20.0;aug;204.0;4.0;-1.0;0.0;unknown;no;1;False;False;False;0;False
5070;56;blue-collar;married;secondary;no;300.0;no;no;cellular;20.0;aug;184.0;3.0;-1.0;0.0;unknown;no;1;False;False;False;0;False
5071;56;services;married;secondary;no;9.0;no;yes;cellular;20.0;aug;285.0;2.0;-1.0;0.0;unknown;no;1;False;False;True;0;False
5072;56;blue-collar;married;secondary;no;385.0;no;no;cellular;20.0;aug;210.0;3.0;-1.0;0.0;unknown;no;1;False;False;False;0;False
5073;56;technician;married;tertiary;no;73.0;no;no;cellular;21.0;aug;644.0;4.0;-1.0;0.0;unknown;yes;1;False;False;False;0;True
5074;56;management;married;tertiary;no;502.0;no;no;cellular;21.0;aug;321.0;2.0;-1.0;0.0;unknown;no;1;False;False;False;0;False
5075;56;admin.;married;secondary;no;1694.0;no;no;cellular;21.0;aug;793.0;10.0;-1.0;0.0;unknown;yes;1;False;False;False;0;True
5076;56;retired;married;secondary;no;415.0;no;no;cellular;22.0;aug;158.0;2.0;-1.0;0.0;unknown;no;1;False;False;False;0;False
5077;56;management;married;tertiary;no;4889.0;no;no;cellular;22.0;aug;705.0;4.0;-1.0;0.0;unknown;no;1;False;False;False;0;False
5078;56;admin.;married;secondary;no;150.0;no;no;cellular;22.0;aug;105.0;1.0;-1.0;0.0;unknown;no;1;False;False;False;0;False
5079;56;blue-collar;married;unknown;no;3197.0;no;no;cellular;25.0;aug;83.0;13.0;-1.0;0.0;unknown;no;1;False;False;False;0;False
5080;56;management;single;tertiary;no;3694.0;no;no;cellular;25.0;aug;57.0;4.0;-1.0;0.0;unknown;no;0;False;False;False;0;False
5081;56;management;married;tertiary;no;154.0;no;no;cellular;25.0;aug;454.0;6.0;-1.0;0.0;unknown;no;1;False;False;False;0;False
5082;56;services;married;secondary;no;17.0;no;yes;cellular;25.0;aug;342.0;5.0;-1.0;0.0;unknown;no;1;False;False;True;0;False
5083;56;housemaid;married;primary;no;0.0;no;no;cellular;26.0;aug;102.0;2.0;-1.0;0.0;unknown;no;1;False;False;False;0;False
5084;56;technician;married;tertiary;no;272.0;no;no;cellular;26.0;aug;103.0;2.0;-1.0;0.0;unknown;no;1;False;False;False;0;False
5085;56;technician;divorced;secondary;no;0.0;no;no;cellular;26.0;aug;471.0;8.0;-1.0;0.0;unknown;no;-1;False;False;False;0;False
5086;56;admin.;married;secondary;no;370.0;no;no;cellular;26.0;aug;128.0;12.0;-1.0;0.0;unknown;no;1;False;False;False;0;False
5087;56;self-employed;married;tertiary;no;719.0;no;no;cellular;27.0;aug;236.0;2.0;-1.0;0.0;unknown;no;1;False;False;False;0;False
5088;56;blue-collar;married;secondary;no;297.0;no;yes;telephone;27.0;aug;220.0;16.0;-1.0;0.0;unknown;no;1;False;False;True;0;False
5089;56;blue-collar;married;secondary;no;605.0;no;yes;cellular;27.0;aug;157.0;6.0;-1.0;0.0;unknown;no;1;False;False;True;0;False
5090;56;retired;married;primary;no;-1.0;no;no;cellular;27.0;aug;89.0;23.0;-1.0;0.0;unknown;no;1;False;False;False;0;False
5091;56;services;married;secondary;no;83.0;no;no;cellular;27.0;aug;26.0;11.0;-1.0;0.0;unknown;no;1;False;False;False;0;False
5092;56;management;divorced;tertiary;no;321.0;no;no;cellular;27.0;aug;49.0;4.0;-1.0;0.0;unknown;no;-1;False;False;False;0;False
5093;56;technician;married;secondary;no;4073.0;no;no;cellular;27.0;aug;239.0;5.0;-1.0;0.0;unknown;no;1;False;False;False;0;False
5094;56;self-employed;married;secondary;no;1539.0;no;no;cellular;28.0;aug;149.0;14.0;-1.0;0.0;unknown;no;1;False;False;False;0;False
5095;56;retired;married;primary;yes;-123.0;no;yes;cellular;28.0;aug;146.0;3.0;-1.0;0.0;unknown;no;1;True;False;True;0;False
5096;56;retired;married;primary;no;556.0;yes;no;cellular;28.0;aug;102.0;4.0;-1.0;0.0;unknown;no;1;False;True;False;0;False
5097;56;retired;married;secondary;no;1333.0;no;no;cellular;28.0;aug;17.0;14.0;-1.0;0.0;unknown;no;1;False;False;False;0;False
5098;56;blue-collar;married;primary;no;313.0;no;no;cellular;28.0;aug;24.0;16.0;-1.0;0.0;unknown;no;1;False;False;False;0;False
5099;56;management;married;tertiary;no;2925.0;no;no;cellular;29.0;aug;133.0;6.0;-1.0;0.0;unknown;no;1;False;False;False;0;False
5100;56;management;married;tertiary;no;67.0;no;yes;cellular;29.0;aug;88.0;2.0;-1.0;0.0;unknown;no;1;False;False;True;0;False
5101;56;services;married;unknown;no;628.0;no;no;cellular;29.0;aug;96.0;2.0;-1.0;0.0;unknown;no;1;False;False;False;0;False
5102;56;management;married;tertiary;no;665.0;no;no;cellular;29.0;aug;25.0;12.0;-1.0;0.0;unknown;no;1;False;False;False;0;False
5103;56;retired;married;secondary;no;4577.0;no;no;cellular;29.0;aug;133.0;2.0;-1.0;0.0;unknown;no;1;False;False;False;0;False
5104;56;technician;married;secondary;no;589.0;yes;no;unknown;23.0;oct;518.0;1.0;147.0;2.0;success;yes;1;False;True;False;1;True
5105;56;technician;married;secondary;no;6619.0;yes;no;telephone;4.0;nov;465.0;1.0;-1.0;0.0;unknown;yes;1;False;True;False;0;True
5106;56;management;married;tertiary;no;6798.0;yes;no;cellular;17.0;nov;250.0;1.0;-1.0;0.0;unknown;no;1;False;True;False;0;False
5107;56;management;married;tertiary;no;5282.0;no;no;cellular;17.0;nov;113.0;1.0;-1.0;0.0;unknown;no;1;False;False;False;0;False
5108;56;retired;married;secondary;no;2749.0;yes;yes;cellular;17.0;nov;38.0;1.0;172.0;2.0;failure;no;1;False;True;True;-1;False
5109;56;retired;married;secondary;no;450.0;no;no;telephone;17.0;nov;16.0;1.0;-1.0;0.0;unknown;no;1;False;False;False;0;False
5110;56;management;married;primary;no;-155.0;yes;no;cellular;17.0;nov;282.0;1.0;-1.0;0.0;unknown;no;1;False;True;False;0;False
5111;56;management;divorced;tertiary;no;2126.0;yes;no;cellular;17.0;nov;131.0;1.0;-1.0;0.0;unknown;no;-1;False;True;False;0;False
5112;56;technician;divorced;secondary;no;689.0;yes;no;cellular;17.0;nov;110.0;1.0;103.0;4.0;failure;no;-1;False;True;False;-1;False
5113;56;management;married;tertiary;no;2551.0;yes;no;cellular;17.0;nov;150.0;2.0;-1.0;0.0;unknown;no;1;False;True;False;0;False
5114;56;admin.;married;secondary;no;1270.0;yes;no;cellular;17.0;nov;80.0;2.0;165.0;2.0;other;no;1;False;True;False;0;False
5115;56;management;married;primary;no;13.0;no;no;cellular;17.0;nov;240.0;1.0;-1.0;0.0;unknown;no;1;False;False;False;0;False
5116;56;management;divorced;tertiary;no;968.0;no;no;cellular;17.0;nov;105.0;1.0;-1.0;0.0;unknown;no;-1;False;False;False;0;False
5117;56;management;divorced;tertiary;no;2096.0;no;no;cellular;17.0;nov;209.0;2.0;-1.0;0.0;unknown;no;-1;False;False;False;0;False
5118;56;management;married;tertiary;no;935.0;yes;no;cellular;17.0;nov;140.0;1.0;-1.0;0.0;unknown;no;1;False;True;False;0;False
5119;56;management;married;tertiary;no;0.0;no;no;cellular;17.0;nov;194.0;1.0;-1.0;0.0;unknown;no;1;False;False;False;0;False
5120;56;services;divorced;primary;no;588.0;no;no;cellular;17.0;nov;303.0;2.0;-1.0;0.0;unknown;no;-1;False;False;False;0;False
5121;56;management;divorced;tertiary;no;722.0;no;no;cellular;17.0;nov;218.0;2.0;-1.0;0.0;unknown;no;-1;False;False;False;0;False
5122;56;management;married;tertiary;no;505.0;yes;yes;cellular;17.0;nov;171.0;1.0;172.0;2.0;failure;no;1;False;True;True;-1;False
5123;56;management;single;primary;no;109.0;no;yes;telephone;17.0;nov;124.0;1.0;129.0;18.0;other;no;0;False;False;True;0;False
5124;56;housemaid;married;primary;no;1168.0;no;no;telephone;17.0;nov;673.0;2.0;-1.0;0.0;unknown;no;1;False;False;False;0;False
5125;56;management;single;secondary;no;237.0;yes;no;telephone;17.0;nov;117.0;3.0;131.0;4.0;failure;no;0;False;True;False;-1;False
5126;56;admin.;divorced;secondary;no;3337.0;yes;no;telephone;17.0;nov;99.0;3.0;-1.0;0.0;unknown;no;-1;False;True;False;0;False
5127;56;services;married;secondary;no;1150.0;no;yes;cellular;17.0;nov;107.0;1.0;117.0;3.0;failure;no;1;False;False;True;-1;False
5128;56;management;single;tertiary;no;1092.0;yes;yes;cellular;17.0;nov;176.0;3.0;186.0;4.0;failure;no;0;False;True;True;-1;False
5129;56;self-employed;divorced;primary;no;97.0;no;yes;telephone;17.0;nov;215.0;1.0;-1.0;0.0;unknown;no;-1;False;False;True;0;False
5130;56;management;married;secondary;no;0.0;no;no;telephone;18.0;nov;189.0;1.0;-1.0;0.0;unknown;no;1;False;False;False;0;False
5131;56;self-employed;divorced;secondary;no;0.0;no;no;cellular;18.0;nov;348.0;1.0;-1.0;0.0;unknown;no;-1;False;False;False;0;False
5132;56;technician;married;secondary;no;589.0;yes;no;cellular;18.0;nov;208.0;1.0;26.0;3.0;success;no;1;False;True;False;1;False
5133;56;management;married;tertiary;no;1388.0;no;no;cellular;18.0;nov;132.0;1.0;-1.0;0.0;unknown;no;1;False;False;False;0;False
5134;56;management;married;tertiary;no;664.0;no;yes;cellular;18.0;nov;71.0;1.0;-1.0;0.0;unknown;no;1;False;False;True;0;False
5135;56;management;married;primary;no;-346.0;no;yes;cellular;18.0;nov;84.0;1.0;-1.0;0.0;unknown;no;1;False;False;True;0;False
5136;56;admin.;divorced;secondary;no;0.0;no;no;cellular;18.0;nov;100.0;1.0;154.0;2.0;failure;no;-1;False;False;False;-1;False
5137;56;management;married;tertiary;no;15520.0;no;no;cellular;18.0;nov;420.0;1.0;-1.0;0.0;unknown;no;1;False;False;False;0;False
5138;56;technician;married;secondary;no;803.0;no;no;cellular;18.0;nov;432.0;2.0;-1.0;0.0;unknown;no;1;False;False;False;0;False
5139;56;technician;single;tertiary;no;12539.0;no;no;cellular;18.0;nov;259.0;1.0;-1.0;0.0;unknown;no;0;False;False;False;0;False
5140;56;retired;married;secondary;no;728.0;no;no;cellular;18.0;nov;163.0;2.0;110.0;15.0;failure;no;1;False;False;False;-1;False
5141;56;management;married;tertiary;no;1390.0;yes;no;cellular;18.0;nov;543.0;1.0;-1.0;0.0;unknown;yes;1;False;True;False;0;True
5142;56;retired;married;tertiary;no;839.0;no;yes;cellular;18.0;nov;630.0;1.0;187.0;2.0;other;no;1;False;False;True;0;False
5143;56;retired;divorced;secondary;no;1886.0;yes;no;cellular;19.0;nov;682.0;1.0;-1.0;0.0;unknown;no;-1;False;True;False;0;False
5144;56;management;married;secondary;no;238.0;yes;no;cellular;19.0;nov;808.0;1.0;-1.0;0.0;unknown;no;1;False;True;False;0;False
5145;56;management;married;tertiary;no;705.0;no;no;cellular;19.0;nov;164.0;2.0;-1.0;0.0;unknown;no;1;False;False;False;0;False
5146;56;retired;single;tertiary;no;352.0;no;no;cellular;19.0;nov;198.0;1.0;-1.0;0.0;unknown;no;0;False;False;False;0;False
5147;56;unemployed;married;primary;no;107.0;yes;no;cellular;19.0;nov;149.0;1.0;-1.0;0.0;unknown;no;1;False;True;False;0;False
5148;56;admin.;married;secondary;no;33.0;no;yes;cellular;19.0;nov;111.0;1.0;-1.0;0.0;unknown;no;1;False;False;True;0;False
5149;56;services;married;primary;no;444.0;yes;no;cellular;19.0;nov;88.0;1.0;166.0;1.0;failure;no;1;False;True;False;-1;False
5150;56;self-employed;married;tertiary;yes;0.0;no;no;cellular;19.0;nov;122.0;1.0;-1.0;0.0;unknown;no;1;True;False;False;0;False
5151;56;admin.;divorced;secondary;no;-429.0;no;yes;cellular;19.0;nov;120.0;2.0;119.0;4.0;failure;no;-1;False;False;True;-1;False
5152;56;admin.;married;secondary;no;0.0;yes;no;telephone;19.0;nov;154.0;2.0;-1.0;0.0;unknown;no;1;False;True;False;0;False
5153;56;blue-collar;divorced;primary;no;7396.0;yes;no;cellular;19.0;nov;115.0;2.0;-1.0;0.0;unknown;no;-1;False;True;False;0;False
5154;56;management;married;tertiary;no;3610.0;yes;no;cellular;19.0;nov;162.0;4.0;-1.0;0.0;unknown;no;1;False;True;False;0;False
5155;56;technician;single;secondary;no;751.0;yes;no;cellular;19.0;nov;85.0;5.0;-1.0;0.0;unknown;no;0;False;True;False;0;False
5156;56;entrepreneur;married;secondary;no;196.0;no;no;cellular;19.0;nov;312.0;3.0;-1.0;0.0;unknown;no;1;False;False;False;0;False
5157;56;management;divorced;tertiary;no;382.0;no;no;cellular;19.0;nov;117.0;2.0;-1.0;0.0;unknown;no;-1;False;False;False;0;False
5158;56;admin.;married;unknown;no;1933.0;no;no;telephone;19.0;nov;44.0;2.0;-1.0;0.0;unknown;no;1;False;False;False;0;False
5159;56;management;married;tertiary;no;0.0;no;no;cellular;19.0;nov;844.0;2.0;-1.0;0.0;unknown;no;1;False;False;False;0;False
5160;56;management;married;tertiary;no;412.0;no;no;telephone;20.0;nov;179.0;6.0;-1.0;0.0;unknown;no;1;False;False;False;0;False
5161;56;management;married;primary;no;772.0;yes;no;telephone;20.0;nov;291.0;1.0;-1.0;0.0;unknown;no;1;False;True;False;0;False
5162;56;management;married;tertiary;no;424.0;yes;yes;cellular;20.0;nov;113.0;5.0;-1.0;0.0;unknown;no;1;False;True;True;0;False
5163;56;technician;divorced;tertiary;no;401.0;yes;no;telephone;20.0;nov;26.0;1.0;-1.0;0.0;unknown;no;-1;False;True;False;0;False
5164;56;technician;married;secondary;no;23.0;no;no;cellular;20.0;nov;857.0;3.0;-1.0;0.0;unknown;yes;1;False;False;False;0;True
5165;56;management;married;tertiary;no;1803.0;no;no;cellular;20.0;nov;305.0;2.0;-1.0;0.0;unknown;no;1;False;False;False;0;False
5166;56;blue-collar;divorced;primary;no;285.0;no;yes;cellular;20.0;nov;73.0;1.0;-1.0;0.0;unknown;no;-1;False;False;True;0;False
5167;56;retired;married;primary;no;1448.0;yes;yes;telephone;20.0;nov;16.0;1.0;-1.0;0.0;unknown;no;1;False;True;True;0;False
5168;56;blue-collar;divorced;primary;no;12.0;no;no;cellular;20.0;nov;282.0;2.0;135.0;1.0;failure;no;-1;False;False;False;-1;False
5169;56;services;married;secondary;no;4763.0;yes;no;telephone;20.0;nov;233.0;4.0;115.0;6.0;failure;no;1;False;True;False;-1;False
5170;56;technician;single;secondary;no;1437.0;yes;no;cellular;20.0;nov;367.0;8.0;-1.0;0.0;unknown;no;0;False;True;False;0;False
5171;56;services;married;secondary;no;22196.0;yes;no;cellular;21.0;nov;189.0;1.0;-1.0;0.0;unknown;no;1;False;True;False;0;False
5172;56;blue-collar;married;secondary;no;2583.0;no;no;cellular;21.0;nov;70.0;1.0;-1.0;0.0;unknown;no;1;False;False;False;0;False
5173;56;entrepreneur;married;tertiary;no;16125.0;no;no;telephone;21.0;nov;167.0;1.0;-1.0;0.0;unknown;no;1;False;False;False;0;False
5174;56;retired;married;secondary;yes;-1122.0;yes;yes;cellular;21.0;nov;220.0;1.0;-1.0;0.0;unknown;no;1;True;True;True;0;False
5175;56;housemaid;married;primary;no;445.0;no;no;cellular;21.0;nov;13.0;6.0;-1.0;0.0;unknown;no;1;False;False;False;0;False
5176;56;management;married;secondary;no;2811.0;no;no;cellular;21.0;nov;150.0;2.0;-1.0;0.0;unknown;no;1;False;False;False;0;False
5177;56;entrepreneur;divorced;tertiary;no;386.0;no;no;cellular;21.0;nov;65.0;4.0;-1.0;0.0;unknown;no;-1;False;False;False;0;False
5178;56;blue-collar;divorced;secondary;no;9898.0;yes;no;cellular;21.0;nov;147.0;3.0;-1.0;0.0;unknown;no;-1;False;True;False;0;False
5179;56;blue-collar;married;secondary;no;1521.0;yes;yes;cellular;21.0;nov;19.0;2.0;179.0;3.0;other;no;1;False;True;True;0;False
5180;56;unemployed;married;secondary;no;-246.0;no;yes;cellular;28.0;jan;461.0;2.0;204.0;2.0;failure;no;1;False;False;True;-1;False
5181;56;admin.;divorced;secondary;no;3869.0;no;no;cellular;28.0;jan;79.0;1.0;-1.0;0.0;unknown;no;-1;False;False;False;0;False
